__airtable_id,id,decision,reason,decision date,source,status,name,organization,operating_unit,location,address,address_details,description,phone_numbers,email_address,urls,manual_url,situations,services,fixes,org_services,org_url,org_email,org_phone,x_org_name,last_modified,x_temp,_current_hash
recWNPXY48nW8SY9p,revaha:1030047,New,,2023-09-29T00:04:38,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"צפרירים 26, ירושלים  97730","צפרירים 26, ירושלים  97730",,,"0
02-5453703
02-5453702",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:32,1,"revaha:1030047###None###002-545370302-5453702###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###צפרירים26,ירושלים97730###צפרירים26,ירושלים97730###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
rec3I7AXaPtTDPJDi,revaha:1030049,New,,2023-09-29T00:04:38,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"שלום וצדק 1, ירושלים 97531","שלום וצדק 1, ירושלים 97531",,,"0
02-5456946
02-5456945",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:32,1,"revaha:1030049###None###002-545694602-5456945###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###שלוםוצדק1,ירושלים97531###שלוםוצדק1,ירושלים97531###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recmcjHk9URb5ASX6,revaha:1030050,New,,2023-09-29T00:04:38,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"חזקיהו המלך 36, ירושלים  93644","חזקיהו המלך 36, ירושלים  93644",,,"0
02-5456363",PSRACHEL@jerusalem.muni.il,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:32,1,"revaha:1030050###None###002-5456363###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###PSRACHEL@jerusalem.muni.il###חזקיהוהמלך36,ירושלים93644###חזקיהוהמלך36,ירושלים93644###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recydaG5tY6UxXpNy,revaha:1030051,New,,2023-09-29T00:04:38,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"חזקיהו המלך 36, מיקוד 93644, ירושלים","חזקיהו המלך 36, מיקוד 93644, ירושלים",,,"0
02-5456333",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:32,1,"revaha:1030051###None###002-5456333###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###חזקיהוהמלך36,מיקוד93644,ירושלים###חזקיהוהמלך36,מיקוד93644,ירושלים###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recazlZ7gKm8mu6bY,revaha:1030053,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"בר יוחאי 16, ירושלים 93341","בר יוחאי 16, ירושלים 93341",,,"0
02-5457618",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:32,1,"revaha:1030053###None###002-5457618###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###בריוחאי16,ירושלים93341###בריוחאי16,ירושלים93341###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recGdjLZAfbVgM1vW,revaha:1030054,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"דרך חברון 144, ירושלים 93430","דרך חברון 144, ירושלים 93430",,,"0
02-5468281",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:32,1,"revaha:1030054###None###002-5468281###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###דרךחברון144,ירושלים93430###דרךחברון144,ירושלים93430###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
rec7FxPcI9Uhj5F8D,revaha:1030061,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"האביבית 7, ירושלים 96625 ","האביבית 7, ירושלים 96625 ",,,"0
02-5456486
02-5457999",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:32,1,"revaha:1030061###None###002-545648602-5457999###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###האביבית7,ירושלים96625###האביבית7,ירושלים96625###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
reciHNHlRiyMPqbhb,revaha:1030062,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"פלורנטין 6, ירושלים 96931  (זמני עד סיום שיפוצים- בית הכרם 2 )","פלורנטין 6, ירושלים 96931  (זמני עד סיום שיפוצים- בית הכרם 2 )",,,"0
02-5457852",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:32,1,"revaha:1030062###None###002-5457852###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###פלורנטין6,ירושלים96931(זמניעדסיוםשיפוצים-ביתהכרם2)###פלורנטין6,ירושלים96931(זמניעדסיוםשיפוצים-ביתהכרם2)###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recNM50jt8r2RXkwi,revaha:1030064,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"פלורנטין 6, ירושלים 96931  (זמני עד סיום שיפוצים- בית הכרם 2 )","פלורנטין 6, ירושלים 96931  (זמני עד סיום שיפוצים- בית הכרם 2 )",,,"0
02-5457856",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:32,1,"revaha:1030064###None###002-5457856###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###פלורנטין6,ירושלים96931(זמניעדסיוםשיפוצים-ביתהכרם2)###פלורנטין6,ירושלים96931(זמניעדסיוםשיפוצים-ביתהכרם2)###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recysVX9yJqcl7BMG,revaha:1030065,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"אגסי 10, ירושלים 93877","אגסי 10, ירושלים 93877",,,"0
02-5456258
02-5456259",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:32,1,"revaha:1030065###None###002-545625802-5456259###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###אגסי10,ירושלים93877###אגסי10,ירושלים93877###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recbIv1SWfwVO3DTn,revaha:1030066,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"שלומציון המלכה 18 בניין האחים ישראל, קומה ג', ירושלים 9414614","שלומציון המלכה 18 בניין האחים ישראל, קומה ג', ירושלים 9414614",,,"0
02-5468001
02-5468003",lev-hair-r@jerusalem.muni.il,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:32,1,"revaha:1030066###None###002-546800102-5468003###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###lev-hair-r@jerusalem.muni.il###שלומציוןהמלכה18בנייןהאחיםישראל,קומהג',ירושלים9414614###שלומציוןהמלכה18בנייןהאחיםישראל,קומהג',ירושלים9414614###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recG95Ojb179E7BMK,revaha:1030068,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"יפו 216  שערי העיר קומה 10, ירושלים  94383","יפו 216  שערי העיר קומה 10, ירושלים  94383",,,"0
02-5457658",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:25,1,"revaha:1030068###None###002-5457658###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###יפו216שעריהעירקומה10,ירושלים94383###יפו216שעריהעירקומה10,ירושלים94383###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recZXwn9QKYrjvncN,revaha:1030070,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"בית חנינא מאמון, ירושלים","בית חנינא מאמון, ירושלים",,,"0
02-5453822
02-5453820",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:25,1,"revaha:1030070###None###002-545382202-5453820###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###ביתחנינאמאמון,ירושלים###ביתחנינאמאמון,ירושלים###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recqPOITSbxaeTMXZ,revaha:1030071,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,ואדי ג'וז 24,ואדי ג'וז 24,,,"0
02-6284119",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:25,1,"revaha:1030071###None###002-6284119###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###ואדיג'וז24###ואדיג'וז24###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
reciok0FaKLqRRVvT,revaha:1030073,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"אספהאני 8, ירושלים","אספהאני 8, ירושלים",,,"0
02-5453872
02-5453870",,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:25,1,"revaha:1030073###None###002-545387202-5453870###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###None###אספהאני8,ירושלים###אספהאני8,ירושלים###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recqYF4WR3pBQGu5G,revaha:1030075,New,,2023-09-29T00:04:39,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,אל - מדינה אלמנורה 172 בית צפפה ,אל - מדינה אלמנורה 172 בית צפפה ,,,"0
02-6784022",NSLAILA@JERUSALEM.MUNI.IL,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI"", ""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:25,1,"revaha:1030075###None###002-6784022###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###NSLAILA@JERUSALEM.MUNI.IL###אל-מדינהאלמנורה172ביתצפפה###אל-מדינהאלמנורה172ביתצפפה###['recbfAjTDroh2ZduW']###מחלקתרווחה###['rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI','recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE']###revaha###ACTIVE"
recS4atU2tTlzuu5i,revaha:1210000,New,,2023-09-29T00:04:40,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"תל אבא נעמת 4, ת""ד  5, בית שמש 99000","תל אבא נעמת 4, ת""ד  5, בית שמש 99000",,,"02-9909999
02-9909829",Gr-re@bshemesh.co.il,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:25,1,"revaha:1210000###None###02-990999902-9909829###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###Gr-re@bshemesh.co.il###תלאבאנעמת4,ת""ד5,ביתשמש99000###תלאבאנעמת4,ת""ד5,ביתשמש99000###['recbfAjTDroh2ZduW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
recjBjmnYgMhv5HW0,revaha:1220000,New,,2023-09-29T00:04:40,revaha,ACTIVE,,"[""recbfAjTDroh2ZduW""]",מחלקת רווחה,"טלזסטון, הגר""א 25, קרית יערים 90840","טלזסטון, הגר""א 25, קרית יערים 90840",,,"02-5332735
02-5332735",nati@yearim.co.il,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI"", ""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['118'],['משרד הרווחה'],2025-05-05T11:23:25,1,"revaha:1220000###None###02-533273502-5332735###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###nati@yearim.co.il###טלזסטון,הגר""א25,קריתיערים90840###טלזסטון,הגר""א25,קריתיערים90840###['recbfAjTDroh2ZduW']###מחלקתרווחה###['rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI','recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE']###revaha###ACTIVE"
rect5coKymSg6L8hM,revaha:1240000,New,,2023-09-29T00:04:40,revaha,ACTIVE,,"[""recwLkZjOQwyBl2RW""]",מחלקת רווחה,"הבוסתנים  10, מעוז ציון 90805","הבוסתנים  10, מעוז ציון 90805",,,"02-5348511
02-5349781",sagitshk@m-zion.org.il,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI"", ""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['0506223233'],['משרד הרווחה'],2025-10-05T00:24:38,1,"revaha:1240000###None###02-534851102-5349781###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###sagitshk@m-zion.org.il###הבוסתנים10,מעוזציון90805###הבוסתנים10,מעוזציון90805###['recwLkZjOQwyBl2RW']###מחלקתרווחה###['rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI','recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE']###revaha###ACTIVE"
recxZQew828QOoZt2,revaha:1260000,New,,2023-09-29T00:04:40,revaha,ACTIVE,,"[""recwLkZjOQwyBl2RW""]",מחלקת רווחה,הר אדר  90836,הר אדר  90836,,,"02-5344710
02-5345485",Atalya@har-adar.muni.il,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI"", ""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['0506223233'],['משרד הרווחה'],2025-10-05T00:24:38,1,"revaha:1260000###None###02-534471002-5345485###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###Atalya@har-adar.muni.il###הראדר90836###הראדר90836###['recwLkZjOQwyBl2RW']###מחלקתרווחה###['rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI','recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE']###revaha###ACTIVE"
recPPHf1PtgMW3YQP,revaha:1290000,New,,2023-09-29T00:04:40,revaha,ACTIVE,,"[""recwLkZjOQwyBl2RW""]",מחלקת רווחה,"ז'בוטינסקי  8, קרית מלאכי 83100","ז'בוטינסקי  8, קרית מלאכי 83100",,,"08-8500888
08-8608730",yoellat@gmail.com,https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים,,,"[""recgvSxqri9tDIb0Z"", ""recAGtSSjFT71PdKE"", ""rech8T1dug2tqDtaZ"", ""recXgwjleCuuxX8En"", ""recUudU30cI6wMwwI""]",,,['https://www.gov.il/he/departments/molsa/govil-landing-page#אתר הבית\nhttps://www.yeadim.org/he/#אתר הבית'],[None],['0506223233'],['משרד הרווחה'],2025-10-05T00:24:38,1,"revaha:1290000###None###08-850088808-8608730###https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקהלשירותיםחברתיים###yoellat@gmail.com###ז'בוטינסקי8,קריתמלאכי83100###ז'בוטינסקי8,קריתמלאכי83100###['recwLkZjOQwyBl2RW']###מחלקתרווחה###['recgvSxqri9tDIb0Z','recAGtSSjFT71PdKE','rech8T1dug2tqDtaZ','recXgwjleCuuxX8En','recUudU30cI6wMwwI']###revaha###ACTIVE"
